age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,y,age_normalized
43,0,1,6,0,1,0,0,1,3,1332,1,999,0,1,1,0.3436399823759768
42,1,1,0,0,0,0,0,0,4,1217,3,999,0,1,1,0.2400315554487485
35,1,2,2,0,0,0,0,6,0,409,1,999,1,0,1,-0.4852274330418498
47,5,2,0,0,0,0,0,6,3,393,1,999,0,1,1,0.7580736900848902
35,9,0,5,0,1,0,0,3,3,337,1,6,1,2,1,-0.4852274330418498
33,1,0,2,0,0,0,0,6,2,1075,1,999,1,0,1,-0.6924442868963065
26,0,0,6,0,0,0,0,3,0,196,1,9,3,0,1,-1.417703275386905
40,0,2,5,0,1,0,1,6,0,539,12,999,0,1,1,0.0328147015942918
34,0,1,6,0,0,0,0,8,2,401,1,999,0,1,1,-0.5888358599690782
64,0,1,6,0,1,0,1,1,0,239,4,999,0,1,1,2.519416947847772
64,5,1,0,0,1,0,0,0,4,104,1,999,2,0,1,2.519416947847772
49,0,1,3,0,0,0,0,9,3,495,1,3,1,2,1,0.965290543939347
32,0,1,6,0,1,0,1,3,4,2692,8,999,0,1,1,-0.7960527138235349
44,2,1,6,0,1,0,0,7,1,1210,2,999,1,0,1,0.4472484093032052
57,0,1,2,0,0,0,0,6,2,563,1,999,0,1,1,1.7941579593571737
31,9,1,5,0,1,0,0,1,2,707,1,999,0,1,1,-0.8996611407507632
23,7,1,3,0,0,0,0,3,4,650,1,999,0,1,1,-1.72852855616859
43,9,1,5,0,1,0,0,3,2,1193,1,999,0,1,1,0.3436399823759768
30,1,1,3,0,1,0,0,3,1,1153,3,999,0,1,1,-1.0032695676779917
42,1,1,2,0,0,0,0,3,2,1187,3,999,0,1,1,0.2400315554487485
50,0,0,2,0,1,0,0,4,4,699,1,999,1,0,1,1.0688989708665753
28,0,0,3,0,0,0,1,5,0,234,2,999,0,1,1,-1.2104864215324482
47,7,1,3,0,1,0,0,1,0,528,1,999,0,1,1,0.7580736900848902
31,9,0,2,0,1,0,0,6,2,479,1,11,1,2,1,-0.8996611407507632
30,0,0,6,0,1,1,1,8,1,718,1,999,0,1,1,-1.0032695676779917
56,4,2,6,0,1,0,0,7,2,893,7,999,0,1,1,1.690549532429945
43,9,1,5,0,0,0,0,1,3,926,2,999,0,1,1,0.3436399823759768
38,2,1,1,0,0,0,0,4,3,271,1,2,3,2,1,-0.1744021522601648
35,9,0,6,0,1,0,1,6,4,412,1,999,0,1,1,-0.4852274330418498
46,3,0,6,0,1,1,0,4,0,324,1,3,1,2,1,0.654465263157662
57,0,2,6,0,1,1,0,3,3,816,6,999,0,1,1,1.7941579593571737
34,0,0,6,0,0,0,1,8,3,135,1,999,0,1,1,-0.5888358599690782
41,7,1,3,0,0,0,0,5,4,396,2,999,0,1,1,0.1364231285215202
44,7,2,2,0,0,0,0,3,3,805,3,999,0,1,1,0.4472484093032052
36,4,1,6,0,1,0,0,4,2,156,1,999,1,0,1,-0.3816190061146215
56,1,2,0,0,0,0,0,7,2,134,1,999,0,1,1,1.690549532429945
34,0,0,3,0,1,0,0,6,0,655,2,999,0,1,1,-0.5888358599690782
38,9,1,5,0,1,0,0,5,2,182,1,999,0,1,1,-0.1744021522601648
35,4,1,6,0,1,0,0,1,3,696,1,999,0,1,1,-0.4852274330418498
51,7,1,1,0,0,0,1,6,0,1340,1,999,0,1,1,1.1725073977938036
56,6,1,2,0,1,0,0,1,2,793,5,999,0,1,1,1.690549532429945
56,5,1,3,0,0,0,0,4,3,383,1,3,1,2,1,1.690549532429945
25,9,0,2,0,1,0,0,4,0,103,2,999,0,1,1,-1.5213117023141334
47,5,1,5,0,1,1,1,7,3,383,1,999,0,1,1,0.7580736900848902
32,0,1,6,0,1,0,0,1,4,1842,1,999,0,1,1,-0.7960527138235349
32,9,0,6,0,1,0,0,8,3,149,1,999,0,1,1,-0.7960527138235349
54,9,1,6,0,1,0,1,1,1,652,2,999,0,1,1,1.4833326785754886
45,10,1,2,0,0,0,0,4,1,232,2,999,0,1,1,0.5508568362304336
48,0,1,3,0,0,0,0,1,2,663,2,999,0,1,1,0.8616821170121186
33,9,1,5,0,1,0,0,8,0,154,2,999,0,1,1,-0.6924442868963065
66,5,1,0,0,1,0,0,8,4,216,1,6,3,2,1,2.7266338017022287
44,7,2,3,0,1,0,0,6,2,533,1,999,0,1,1,0.4472484093032052
69,5,1,1,0,1,0,0,7,2,355,3,999,0,1,1,3.0374590824839136
52,0,1,6,0,0,0,0,6,4,429,3,999,1,0,1,1.276115824721032
36,0,0,6,0,0,0,1,6,2,792,3,999,0,1,1,-0.3816190061146215
36,0,2,3,0,1,0,0,7,4,862,1,999,0,1,1,-0.3816190061146215
38,0,1,6,0,0,0,0,1,2,395,1,999,0,1,1,-0.1744021522601648
59,5,1,2,0,0,0,0,3,0,1330,3,999,0,1,1,2.0013748132116302
31,1,1,6,0,0,0,0,3,3,1608,13,999,0,1,1,-0.8996611407507632
28,1,2,3,0,0,0,0,6,2,307,1,999,2,0,1,-1.2104864215324482
29,4,1,6,0,0,0,1,4,4,973,1,999,0,1,1,-1.10687799460522
64,5,1,0,0,1,0,0,0,4,104,1,999,2,0,1,2.519416947847772
30,1,1,2,0,0,0,0,3,4,988,1,999,0,1,1,-1.0032695676779917
54,7,1,3,0,1,0,0,1,2,834,9,999,0,1,1,1.4833326785754886
56,9,1,6,0,0,1,1,4,0,988,4,999,0,1,1,1.690549532429945
32,4,0,6,0,0,0,0,1,2,149,1,3,2,2,1,-0.7960527138235349
54,0,1,6,0,1,0,0,7,0,455,2,999,0,1,1,1.4833326785754886
43,6,1,6,0,1,0,0,5,1,264,2,9,1,2,1,0.3436399823759768
37,0,2,3,0,1,0,0,0,0,1311,2,999,0,1,1,-0.2780105791873932
47,5,2,0,0,0,1,0,0,3,342,1,999,0,1,1,0.7580736900848902
60,0,2,5,0,1,0,0,9,4,481,1,999,1,0,1,2.104983240138859
44,0,1,6,0,1,0,0,1,2,254,2,999,0,1,1,0.4472484093032052
39,0,2,3,0,1,0,0,3,3,514,5,999,0,1,1,-0.0707937253329365
33,0,0,6,0,0,0,0,5,1,427,1,6,2,2,1,-0.6924442868963065
34,1,1,2,0,0,0,1,4,2,761,2,999,0,1,1,-0.5888358599690782
50,0,0,6,0,0,0,0,1,3,372,1,6,2,2,1,1.0688989708665753
49,1,2,0,0,0,0,1,6,2,920,2,999,0,1,1,0.965290543939347
47,5,1,6,0,0,0,1,1,3,676,2,999,4,0,1,0.7580736900848902
42,9,1,5,0,0,0,0,1,2,295,1,6,2,2,1,0.2400315554487485
55,0,2,6,0,0,0,0,0,2,260,1,999,0,1,1,1.586941105502717
31,9,1,2,0,0,1,0,3,2,1319,5,999,0,1,1,-0.8996611407507632
33,9,1,6,0,1,0,0,1,3,664,3,999,0,1,1,-0.6924442868963065
24,8,0,3,0,1,0,0,8,2,423,3,999,0,1,1,-1.6249201292413618
37,9,1,5,0,1,0,1,0,1,481,1,999,0,1,1,-0.2780105791873932
38,7,0,3,0,1,1,0,6,2,456,1,999,1,0,1,-0.1744021522601648
31,0,1,6,0,1,0,0,5,3,207,1,999,0,1,1,-0.8996611407507632
36,4,1,6,0,0,0,0,4,3,867,1,3,2,2,1,-0.3816190061146215
32,0,1,6,0,0,0,0,4,3,596,1,999,0,1,1,-0.7960527138235349
34,0,1,6,0,0,0,0,8,0,281,1,999,2,0,1,-0.5888358599690782
31,0,1,3,0,1,0,0,6,4,476,1,999,0,1,1,-0.8996611407507632
47,5,1,0,0,1,0,0,8,0,476,1,2,2,2,1,0.7580736900848902
37,9,1,6,0,1,0,0,6,1,288,1,3,1,2,1,-0.2780105791873932
47,5,1,0,0,1,0,0,0,3,129,3,999,0,1,1,0.7580736900848902
32,10,1,5,0,1,0,1,7,3,486,1,999,0,1,1,-0.7960527138235349
53,9,1,5,0,1,0,0,0,2,301,1,999,0,1,1,1.3797242516482604
32,0,1,6,0,0,0,0,6,2,1030,1,6,1,2,1,-0.7960527138235349
39,9,1,6,0,1,0,0,4,1,713,2,999,0,1,1,-0.0707937253329365
34,0,0,6,0,0,0,0,7,2,169,1,7,2,2,1,-0.5888358599690782
18,8,0,1,0,0,1,0,8,0,368,2,999,0,1,1,-2.246570690804732
29,9,1,5,0,1,0,0,1,2,965,2,999,0,1,1,-1.10687799460522
37,6,1,6,0,0,0,1,4,1,363,1,999,0,1,1,-0.2780105791873932
21,6,0,6,0,1,0,0,0,1,345,1,999,0,1,1,-1.935745410023047
47,0,0,2,0,1,1,0,3,2,392,2,6,1,2,1,0.7580736900848902
52,9,2,6,0,0,1,0,1,3,794,1,999,0,1,1,1.276115824721032
26,9,0,5,0,1,0,0,0,0,378,1,999,0,1,1,-1.417703275386905
43,9,1,5,0,1,0,0,6,1,618,1,999,1,0,1,0.3436399823759768
40,4,0,6,0,0,0,0,7,2,549,1,999,0,1,1,0.0328147015942918
67,5,1,1,0,0,0,0,1,3,460,2,999,0,1,1,2.8302422286294573
39,9,2,3,0,0,0,0,5,1,222,1,12,2,2,1,-0.0707937253329365
58,5,1,2,0,1,0,1,6,2,828,3,999,0,1,1,1.897766386284402
31,0,1,5,0,0,0,0,5,1,161,2,999,0,1,1,-0.8996611407507632
33,9,1,5,0,1,0,0,6,1,638,2,999,0,1,1,-0.6924442868963065
25,0,0,5,0,1,0,0,0,4,114,1,999,0,1,1,-1.5213117023141334
29,1,1,2,0,1,0,0,6,1,666,1,999,0,1,1,-1.10687799460522
20,8,0,3,0,0,0,0,7,4,131,1,999,3,0,1,-2.039353836950275
33,3,1,3,0,0,0,1,8,3,37,1,999,0,1,1,-0.6924442868963065
40,0,1,6,0,1,0,0,3,3,243,1,999,0,1,1,0.0328147015942918
24,0,1,2,0,1,0,0,6,4,302,1,10,1,2,1,-1.6249201292413618
55,10,1,2,0,0,0,0,8,3,131,1,999,0,1,1,1.586941105502717
25,8,0,6,0,0,0,0,1,2,184,1,999,0,1,1,-1.5213117023141334
32,9,1,5,0,1,0,1,7,3,399,1,999,0,1,1,-0.7960527138235349
34,4,1,6,0,0,0,1,8,4,290,2,999,0,1,1,-0.5888358599690782
44,7,2,1,0,1,0,0,1,4,153,3,0,1,2,1,0.4472484093032052
25,0,0,6,0,0,1,0,7,1,165,1,3,2,2,1,-1.5213117023141334
37,0,1,6,0,1,0,0,4,0,602,1,10,1,2,1,-0.2780105791873932
30,0,1,6,0,0,0,1,8,4,313,1,999,0,1,1,-1.0032695676779917
22,8,0,5,0,1,0,0,1,1,162,2,999,1,0,1,-1.8321369830958183
34,9,0,6,0,0,0,0,6,3,882,1,999,0,1,1,-0.5888358599690782
32,9,0,6,0,0,0,0,4,1,1048,1,999,0,1,1,-0.7960527138235349
28,0,0,6,0,0,0,0,3,2,727,2,999,0,1,1,-1.2104864215324482
50,3,1,0,0,1,0,1,7,3,150,2,999,0,1,1,1.0688989708665753
39,9,0,6,0,1,0,0,8,0,217,1,999,0,1,1,-0.0707937253329365
52,9,2,6,0,0,1,0,1,3,794,1,999,0,1,1,1.276115824721032
34,9,0,6,0,1,0,0,1,2,320,2,3,1,2,1,-0.5888358599690782
42,0,1,6,0,1,0,0,7,2,871,5,999,0,1,1,0.2400315554487485
41,1,1,2,0,0,0,0,0,0,367,3,999,1,0,1,0.1364231285215202
24,8,0,3,0,1,0,0,2,2,726,3,999,0,1,1,-1.6249201292413618
52,0,1,2,0,0,0,0,3,4,1171,2,999,0,1,1,1.276115824721032
55,9,1,3,0,1,0,1,6,3,719,1,999,0,1,1,1.586941105502717
31,9,0,3,0,1,1,0,1,3,559,2,999,0,1,1,-0.8996611407507632
39,6,1,2,0,1,0,0,6,0,744,1,999,0,1,1,-0.0707937253329365
44,2,1,0,0,0,0,1,6,4,1574,2,999,0,1,1,0.4472484093032052
29,1,0,5,0,0,1,0,5,3,207,2,999,1,0,1,-1.10687799460522
30,0,0,6,0,0,0,0,0,2,662,1,999,0,1,1,-1.0032695676779917
52,0,1,6,0,0,0,0,6,2,613,1,3,2,2,1,1.276115824721032
50,4,1,6,0,1,0,0,8,2,305,2,4,1,2,1,1.0688989708665753
45,1,1,0,0,0,0,0,3,3,791,5,999,0,1,1,0.5508568362304336
54,1,1,2,0,0,0,0,6,2,532,2,6,2,2,1,1.4833326785754886
36,0,0,3,0,1,0,0,1,0,159,1,3,2,2,1,-0.3816190061146215
32,0,0,6,0,1,0,0,2,3,449,2,999,0,1,1,-0.7960527138235349
56,5,1,3,0,1,1,0,3,0,308,2,999,0,1,1,1.690549532429945
60,0,1,6,0,0,0,0,7,3,787,1,7,2,2,1,2.104983240138859
47,5,1,5,0,1,1,1,7,3,383,1,999,0,1,1,0.7580736900848902
41,4,1,1,0,1,0,1,6,4,648,1,999,0,1,1,0.1364231285215202
31,0,1,3,0,0,1,0,1,1,155,2,4,1,2,1,-0.8996611407507632
43,1,1,5,0,1,1,0,4,2,1720,1,999,0,1,1,0.3436399823759768
40,0,0,3,0,1,0,0,4,3,145,1,999,0,1,1,0.0328147015942918
34,2,1,6,0,1,1,1,0,0,130,1,999,0,1,1,-0.5888358599690782
24,8,0,3,0,1,0,0,8,2,423,3,999,0,1,1,-1.6249201292413618
34,7,0,3,0,0,0,0,6,2,957,2,999,0,1,1,-0.5888358599690782
41,2,1,3,0,1,0,0,4,3,169,1,999,0,1,1,0.1364231285215202
33,8,1,5,0,1,0,0,1,1,265,3,3,4,2,1,-0.6924442868963065
62,0,1,3,0,0,0,0,8,3,238,4,18,2,0,1,2.312200093993316
33,0,1,6,0,1,0,0,4,3,690,1,999,0,1,1,-0.6924442868963065
18,8,0,1,0,0,1,0,8,0,368,2,999,0,1,1,-2.246570690804732
40,7,1,5,0,1,0,0,8,2,244,1,3,1,2,1,0.0328147015942918
38,9,1,6,0,0,0,0,5,3,261,1,999,0,1,1,-0.1744021522601648
24,1,0,2,0,1,0,0,3,0,659,5,999,0,1,1,-1.6249201292413618
34,9,0,5,0,0,1,0,3,3,955,5,999,0,1,1,-0.5888358599690782
35,0,1,6,0,0,0,0,8,4,371,1,999,1,0,1,-0.4852274330418498
19,8,0,6,0,1,1,0,0,3,278,3,999,0,1,1,-2.142962263877503
31,9,0,6,0,1,0,0,1,3,290,9,999,0,1,1,-0.8996611407507632
46,0,1,3,0,1,0,0,3,3,335,3,999,2,0,1,0.654465263157662
31,9,1,6,0,0,0,0,7,0,498,1,999,1,0,1,-0.8996611407507632
29,9,0,6,0,1,1,1,4,0,1149,2,999,0,1,1,-1.10687799460522
28,0,0,3,0,0,0,0,5,0,347,2,999,0,1,1,-1.2104864215324482
32,0,0,6,0,1,0,0,0,2,495,1,999,0,1,1,-0.7960527138235349
52,7,2,3,0,0,0,1,6,1,579,5,999,0,1,1,1.276115824721032
47,0,2,3,0,1,0,1,4,2,1224,1,999,0,1,1,0.7580736900848902
36,0,0,2,0,1,0,0,6,3,458,1,999,0,1,1,-0.3816190061146215
49,0,2,6,0,0,0,0,0,2,532,1,999,0,1,1,0.965290543939347
39,9,1,3,0,1,0,0,3,2,1461,4,999,0,1,1,-0.0707937253329365
45,0,1,6,0,0,0,0,3,2,252,1,999,0,1,1,0.5508568362304336
42,10,1,6,0,0,0,0,1,2,175,4,999,0,1,1,0.2400315554487485
54,10,1,3,0,1,0,0,2,4,346,1,999,0,1,1,1.4833326785754886
48,0,2,6,0,0,0,0,6,3,1062,3,999,0,1,1,0.8616821170121186
48,10,1,5,0,1,0,0,9,1,315,2,999,0,1,1,0.8616821170121186
37,7,0,3,0,1,0,0,6,4,445,1,999,1,0,1,-0.2780105791873932
25,7,0,3,0,1,0,0,4,2,239,2,3,1,2,1,-1.5213117023141334
29,7,0,3,0,1,0,1,4,2,1018,3,999,0,1,1,-1.10687799460522
39,7,1,6,0,1,1,0,3,4,1201,6,999,0,1,1,-0.0707937253329365
47,5,2,0,0,1,0,0,8,2,502,1,999,0,1,1,0.7580736900848902
36,10,1,6,0,0,0,0,9,4,344,1,999,1,0,1,-0.3816190061146215
42,4,1,6,0,0,0,1,6,3,1677,1,999,0,1,1,0.2400315554487485
38,1,1,2,0,0,0,1,4,0,693,3,999,0,1,1,-0.1744021522601648
47,0,0,6,0,1,0,0,1,3,161,1,999,1,0,1,0.7580736900848902
46,0,2,3,0,1,0,0,4,1,372,1,999,0,1,1,0.654465263157662
22,8,0,3,0,0,0,0,8,0,154,2,999,1,0,1,-1.8321369830958183
34,6,0,6,0,0,1,1,7,3,85,1,999,0,1,1,-0.5888358599690782
33,1,1,2,0,1,0,0,3,4,1019,11,999,0,1,1,-0.6924442868963065
37,1,2,2,0,1,0,0,3,2,1150,4,999,0,1,1,-0.2780105791873932
36,0,1,3,0,0,0,1,6,3,1346,1,999,0,1,1,-0.3816190061146215
29,0,0,6,0,1,0,0,3,4,276,1,999,0,1,1,-1.10687799460522
30,1,0,0,0,0,0,1,4,1,882,1,999,0,1,1,-1.0032695676779917
61,5,1,0,0,1,0,0,1,0,168,1,15,1,2,1,2.208591667066087
59,1,1,0,0,0,0,0,0,1,1397,3,999,1,0,1,2.0013748132116302
28,0,0,3,0,1,0,0,4,3,359,1,999,2,0,1,-1.2104864215324482
22,8,0,3,0,1,1,0,6,1,1370,3,999,0,1,1,-1.8321369830958183
37,1,1,3,0,0,0,1,6,0,1236,2,999,0,1,1,-0.2780105791873932
63,9,1,3,0,0,0,0,0,1,176,3,999,0,1,1,2.415808520920544
53,3,1,0,0,0,1,0,4,3,263,2,999,0,1,1,1.3797242516482604
48,4,1,6,0,1,1,0,7,3,747,2,999,0,1,1,0.8616821170121186
21,8,0,2,0,0,0,0,5,4,363,1,6,1,2,1,-1.935745410023047
24,7,0,3,0,0,0,1,6,1,757,2,999,0,1,1,-1.6249201292413618
25,0,0,6,0,1,0,0,1,1,163,1,6,1,2,1,-1.5213117023141334
30,8,0,6,0,0,0,0,5,2,101,1,14,1,2,1,-1.0032695676779917
33,1,1,2,0,1,0,0,6,0,730,5,999,0,1,1,-0.6924442868963065
34,3,0,0,0,1,0,0,7,3,393,4,999,0,1,1,-0.5888358599690782
47,5,2,0,0,1,0,0,1,4,536,1,13,1,2,1,0.7580736900848902
29,9,0,5,0,1,0,0,6,1,487,1,999,0,1,1,-1.10687799460522
53,3,1,0,0,0,1,1,7,4,513,1,3,1,2,1,1.3797242516482604
28,6,1,2,0,1,0,0,6,0,1111,5,999,0,1,1,-1.2104864215324482
63,3,1,0,0,0,0,0,1,3,479,1,999,0,1,1,2.415808520920544
29,1,0,5,0,0,1,0,5,3,207,2,999,1,0,1,-1.10687799460522
47,5,1,0,0,0,1,0,7,3,301,2,3,1,2,1,0.7580736900848902
53,0,2,3,0,0,0,0,8,2,209,1,999,0,1,1,1.3797242516482604
58,0,1,6,0,1,0,0,6,1,1359,3,999,1,0,1,1.897766386284402
39,4,1,6,0,0,0,1,6,1,431,2,999,0,1,1,-0.0707937253329365
33,9,1,5,0,1,0,0,9,4,269,1,999,0,1,1,-0.6924442868963065
34,9,1,6,0,0,0,0,0,0,772,1,999,0,1,1,-0.5888358599690782
28,1,0,6,0,0,0,0,3,2,637,1,999,0,1,1,-1.2104864215324482
31,7,0,2,0,0,0,1,6,0,1044,5,999,0,1,1,-0.8996611407507632
35,9,1,5,0,1,1,0,8,4,608,1,9,2,0,1,-0.4852274330418498
36,0,1,6,0,1,0,0,0,2,483,1,0,1,2,1,-0.3816190061146215
50,4,1,6,0,1,0,0,1,1,699,4,999,0,1,1,1.0688989708665753
42,7,1,3,0,1,0,0,0,2,501,1,999,0,1,1,0.2400315554487485
63,5,1,3,0,0,0,0,8,4,335,1,999,0,1,1,2.415808520920544
40,6,0,6,0,1,0,0,3,4,1065,3,999,0,1,1,0.0328147015942918
23,0,0,6,0,0,0,0,0,4,314,1,999,1,0,1,-1.72852855616859
39,9,1,3,0,1,0,0,3,2,1461,4,999,0,1,1,-0.0707937253329365
52,9,1,5,0,1,0,0,7,0,259,1,999,1,0,1,1.276115824721032
32,6,0,5,0,0,0,0,6,2,561,3,999,0,1,1,-0.7960527138235349
18,8,0,3,0,0,0,0,7,0,256,2,7,2,0,1,-2.246570690804732
28,0,1,3,0,1,0,0,7,3,254,5,999,0,1,1,-1.2104864215324482
33,0,0,3,0,0,0,0,6,2,1723,1,12,1,2,1,-0.6924442868963065
34,9,2,5,0,1,0,0,6,0,1190,2,999,0,1,1,-0.5888358599690782
35,9,2,0,0,0,0,0,7,3,363,1,999,0,1,1,-0.4852274330418498
31,2,0,6,0,1,0,0,1,0,211,3,999,0,1,1,-0.8996611407507632
47,5,2,0,0,1,0,0,2,1,321,3,6,1,2,1,0.7580736900848902
46,7,1,6,0,1,0,0,9,4,630,1,999,0,1,1,0.654465263157662
46,2,1,6,0,1,0,0,3,2,396,1,999,0,1,1,0.654465263157662
27,1,0,6,0,1,0,0,0,2,246,2,999,0,1,1,-1.3140948484596766
26,7,0,3,0,0,0,0,3,0,588,7,999,0,1,1,-1.417703275386905
57,1,2,2,0,1,0,1,6,4,543,2,999,0,1,1,1.7941579593571737
33,7,1,3,0,1,0,0,7,4,694,2,999,0,1,1,-0.6924442868963065
35,6,0,6,0,1,0,0,3,4,2122,1,999,0,1,1,-0.4852274330418498
47,5,1,0,0,1,0,0,9,3,206,1,999,0,1,1,0.7580736900848902
28,0,2,6,0,1,0,0,6,2,1148,1,999,0,1,1,-1.2104864215324482
41,10,1,2,0,0,0,0,7,2,597,2,3,2,2,1,0.1364231285215202
24,0,0,6,0,1,0,0,0,2,342,3,999,0,1,1,-1.6249201292413618
30,0,1,6,0,1,0,0,0,3,496,1,999,0,1,1,-1.0032695676779917
29,1,0,1,0,0,0,0,1,0,260,3,999,0,1,1,-1.10687799460522
42,4,1,6,0,1,0,0,8,1,355,1,999,1,0,1,0.2400315554487485
33,0,0,3,0,1,0,0,1,0,1088,3,999,0,1,1,-0.6924442868963065
38,4,1,2,0,0,0,1,6,0,772,1,999,0,1,1,-0.1744021522601648
31,9,0,6,0,1,0,1,4,2,817,2,999,0,1,1,-0.8996611407507632
23,8,0,3,0,0,0,0,4,3,310,1,999,0,1,1,-1.72852855616859
41,0,1,6,0,1,0,0,0,0,342,1,999,0,1,1,0.1364231285215202
53,9,1,3,0,1,0,0,5,3,539,2,999,0,1,1,1.3797242516482604
32,9,2,5,0,1,1,0,5,3,460,1,999,0,1,1,-0.7960527138235349
38,1,0,2,0,0,0,0,6,4,654,2,999,1,0,1,-0.1744021522601648
48,1,1,1,0,1,0,0,6,3,862,3,999,0,1,1,0.8616821170121186
30,7,0,3,0,1,0,0,1,2,148,2,999,0,1,1,-1.0032695676779917
47,5,1,0,0,0,0,0,0,3,109,1,999,1,0,1,0.7580736900848902
39,1,1,2,0,0,0,0,1,4,394,1,999,0,1,1,-0.0707937253329365
47,5,1,6,0,0,0,0,5,2,272,1,6,2,2,1,0.7580736900848902
26,10,0,6,0,1,0,0,0,3,168,1,999,0,1,1,-1.417703275386905
29,0,1,3,0,1,0,0,3,3,681,1,999,0,1,1,-1.10687799460522
45,1,1,3,0,1,0,0,7,1,162,2,999,0,1,1,0.5508568362304336
34,9,0,6,0,0,0,0,8,0,144,1,999,0,1,1,-0.5888358599690782
42,1,1,2,0,1,0,0,3,2,829,5,999,0,1,1,0.2400315554487485
22,7,0,5,0,0,0,0,3,3,363,1,999,1,0,1,-1.8321369830958183
51,1,1,5,0,1,0,0,2,4,241,3,999,0,1,1,1.1725073977938036
31,6,0,6,0,0,0,0,0,2,210,1,999,0,1,1,-0.8996611407507632
27,0,0,6,0,0,0,0,5,1,291,1,999,3,0,1,-1.3140948484596766
25,7,0,6,0,1,0,0,4,3,516,1,13,2,0,1,-1.5213117023141334
50,0,0,3,0,1,0,1,2,0,705,2,999,0,1,1,1.0688989708665753
30,0,1,6,0,1,1,0,0,2,739,2,999,0,1,1,-1.0032695676779917
28,4,0,6,0,0,0,1,4,2,651,5,999,0,1,1,-1.2104864215324482
56,0,1,6,0,1,0,0,9,2,169,2,3,2,2,1,1.690549532429945
26,0,1,3,0,1,0,0,7,0,338,1,7,1,2,1,-1.417703275386905
33,1,1,2,0,1,0,0,6,3,482,1,999,0,1,1,-0.6924442868963065
50,7,1,3,0,1,0,0,1,4,737,2,999,0,1,1,1.0688989708665753
31,0,0,3,0,1,0,0,6,2,1094,2,999,0,1,1,-0.8996611407507632
47,5,1,6,0,1,0,0,3,2,229,1,999,2,0,1,0.7580736900848902
31,9,0,6,0,0,1,0,0,3,333,3,999,0,1,1,-0.8996611407507632
46,1,1,2,0,0,0,0,1,4,1044,2,999,0,1,1,0.654465263157662
60,10,1,0,0,0,0,0,7,2,627,2,6,1,2,1,2.104983240138859
53,1,1,1,0,0,0,0,4,2,592,3,999,1,0,1,1.3797242516482604
29,0,0,3,0,0,0,1,8,2,330,2,6,1,2,1,-1.10687799460522
30,0,1,6,0,0,0,0,0,3,161,1,999,0,1,1,-1.0032695676779917
65,4,1,6,0,0,0,0,2,4,456,2,9,1,2,1,2.6230253747750005
32,9,1,2,0,1,0,0,9,4,155,1,6,1,2,1,-0.7960527138235349
36,9,0,5,0,0,0,0,4,0,146,2,999,0,1,1,-0.3816190061146215
20,8,0,6,0,1,0,0,4,4,213,1,999,0,1,1,-2.039353836950275
32,1,0,0,0,0,0,0,6,4,902,1,999,0,1,1,-0.7960527138235349
18,8,0,3,0,0,0,0,6,0,271,1,999,1,0,1,-2.246570690804732
39,9,0,5,0,0,0,1,6,0,1059,5,999,0,1,1,-0.0707937253329365
33,1,1,0,0,0,0,0,6,1,1388,2,999,0,1,1,-0.6924442868963065
48,2,1,6,0,0,1,0,1,0,295,2,4,2,2,1,0.8616821170121186
41,1,0,2,0,1,0,0,6,4,597,1,999,0,1,1,0.1364231285215202
35,0,1,6,0,0,0,0,4,2,121,4,999,0,1,1,-0.4852274330418498
51,0,2,3,0,1,0,0,1,3,192,1,6,1,2,1,1.1725073977938036
67,5,1,1,0,0,0,0,1,3,460,2,999,0,1,1,2.8302422286294573
44,1,0,2,0,1,0,0,6,1,536,2,999,1,0,1,0.4472484093032052
46,3,1,3,0,1,0,0,1,0,358,1,999,0,1,1,0.654465263157662
34,9,0,2,0,0,0,0,1,1,205,3,6,3,2,1,-0.5888358599690782
34,9,0,2,0,0,0,0,1,1,205,3,6,3,2,1,-0.5888358599690782
37,0,0,3,0,0,0,0,5,4,153,2,4,2,2,1,-0.2780105791873932
52,0,1,6,0,0,0,0,9,0,1104,2,999,0,1,1,1.276115824721032
36,0,0,2,0,1,1,1,0,4,173,1,999,0,1,1,-0.3816190061146215
47,5,1,0,0,0,0,0,6,1,617,2,999,0,1,1,0.7580736900848902
32,0,0,6,0,1,0,0,5,1,364,3,999,0,1,1,-0.7960527138235349
23,8,0,5,0,0,0,0,9,4,213,2,15,1,2,1,-1.72852855616859
45,1,1,2,0,0,0,0,4,1,177,2,999,0,1,1,0.5508568362304336
55,4,2,6,0,1,0,0,9,2,1440,1,999,1,0,1,1.586941105502717
43,9,1,3,0,1,0,0,9,3,260,1,3,1,2,1,0.3436399823759768
59,5,2,0,0,1,1,0,3,1,796,1,6,1,2,1,2.0013748132116302
47,5,1,0,0,1,0,0,1,1,467,2,6,1,2,1,0.7580736900848902
40,1,1,5,0,1,1,0,3,1,431,1,999,0,1,1,0.0328147015942918
48,0,1,3,0,0,0,1,8,1,312,1,999,0,1,1,0.8616821170121186
34,0,0,3,0,1,0,0,7,1,121,2,999,1,0,1,-0.5888358599690782
29,9,0,5,0,0,0,0,9,1,273,3,999,2,0,1,-1.10687799460522
45,7,2,0,0,0,1,0,0,2,1579,1,999,1,0,1,0.5508568362304336
28,7,0,6,0,1,0,0,3,1,316,4,999,0,1,1,-1.2104864215324482
45,9,2,5,0,1,1,0,7,2,705,1,999,0,1,1,0.5508568362304336
